compound_name,class_index
CuH28C18(NCl2)2_5,751
CuH28C24(NCl2)2_4,752
CuH32C12(NCl2)2_2,753
CuH36C16(NCl2)2_5,754
CuH4CSIN2_169,755
CuH4Pb2(ClO2)2_99,756
CuH9C4(NO2)3_33,757
CuSbH58C24I8N4O_15,758
CuSi2H18C6N2Cl4O3_69,759
DyBRh3_221,760
DyCoO3_62,761
DyFe4(CuO4)3_204,762
DyH24C30NO11_2,763
DyH9C4(NO4)2_29,764
DyMn3O6_59,765
DyScO3_62,766
Er1B0.4Pt3_221,767
Er1B0.5Pd3_221,768
Er1B0.98Rh3_221,769
Er1B1Pd1.8Rh1.2_221,770
Er1B1Rh1.8Pt1.2_221,771
Er2CrFeO6_62,772
ErBRh3_221,773
ErCoO3_62,774
ErFe4(CuO4)3_204,775
ErH10C6NO8_13,776
ErH8C5N3O8_54,777
ErH9C4(NO4)2_29,778
ErNiO3_14,779
Eu2CoRuO6_14,780
Eu3GeO_62,781
Eu3PbO_221,782
Eu3SiO_62,783
Eu3SnO_221,784
EuFe4(CuO4)3_204,785
EuH24C30NO11_2,786
EuMnO3_62,787
EuNbO3_221,788
EuNbO3_74,789
EuTiAgO4_57,790
EuTiO3_221,791
Fe(C9N5)2_140,792
Fe(C9N5)2_72,793
Fe1.1Mo0.9Pb2O6_225,794
Fe2Cu3(OF)12_2,795
Fe2H21.9996C10N1.9998O12_167,796
Fe2H24.96C4N4Cl8_139,797
Fe2H28.8C4N4Cl8_139,798
Fe3O4_227,799
Fe3Pb4ClO8_99,800
Fe4.5Pb4.5O11.25_139,801
Fe4BiPb4ClO11_127,802
Fe4H14.0004C18N3O25.0002_204,803
Fe4H38.0004C18N3O25.0002_204,804
Fe8H286.9448C176.0528N80_18,805
FeAgH28C8(NCl2)4_2,806
FeAgH48C32(NCl2)4_5,807
FeAgH56C36(NCl2)4_4,808
FeC4(NCl2)2_139,809
FeGeO6_86,810
FeH11C5NO6_1,811
FeH12C2(NCl2)2_138,812
FeH12C2(NCl2)2_56,813
FeH16C4(NCl2)2_138,814
FeH16C4(NCl2)2_15,815
FeH16C4(NCl2)2_56,816
FeH16C4(NCl2)2_61,817
FeH20PbC14I3N_5,818
FeH20PbC14IBr2N_5,819
FeH20PbC14INCl2_5,820
FeH44(C13N5)2_52,821
FeH7(C9N5)2_114,822
FeH8C3(NO3)2_33,823
FeH8C3(NO3)2_62,824
FeSiO3_65,825
Fe_123,826
Fe_229,827
Fe_47,828
Ga1C6N1Cl3.9996_221,829
GaBiO3_54,830
GaH18C7NCl4_26,831
GaH21(C5O2)3_33,832
GaH28C16INO6_14,833
GaP3(HO)6_14,834
Gd0.07Ta0.21W0.79O3_221,835
Gd0.58Ta1.74W0.26O5_47,836
Gd2CoRuO6_14,837
Gd2CrFeO6_62,838
GdAlO3_62,839
GdCoH9C21(NO5)3_143,840
GdFe4(CuO4)3_204,841
GdH24C30NO11_2,842
GdMnO3_62,843
Ge1C0.9999I3N1_160,844
Ge1C1I3N1.99_160,845
Ge3H40C28(I5N2)2_4,846
Ge3H52C12I14(N4O)2_2,847
GeC3I3N_122,848
GeC3I3N_173,849
GeCI3N_160,850
GeH10C6(I2N)2_29,851
GeH14C4(I3N)2_14,852
GeH16C16I4(NF3)2_33,853
GeH16C4I4(NO)2_62,854
GeH18C14(I3N)2_37,855
GeH18C14I4(BrN)2_56,856
GeH18C14I4(NCl)2_14,857
GeH18C14I4(NCl)2_56,858
GeH18C14I4(NF)2_14,859
GeH20C8I4(NO)2_11,860
GeH22C16I4(NCl)2_33,861
GeH22C16I4(NF)2_2,862
GeH24C16I4(NO)2_2,863
GeH24C8(I2N)2_19,864
GeH6C(IN)3_14,865
GeH7C2I3N2_4,866
H103.9944Pb8C71.9992Br32N23.9992_15,867
H103.9944Pb8C71.9992N23.9992Cl32_15,868
H106Pb7C31I25N11_13,869
H10C15N_15,870
H10C3(NO)2_33,871
H10Pb1.486C2I6N4_100,872
H10PbC2(BrN)4_14,873
H10PbC2(BrN)4_2,874
H10PbC2(BrN)4_59,875
H10PbC3(Br2N3)2_13,876
H10PbC3(Br2N3)2_14,877
H10PbC3Br3NO3_5,878
H10PbC3I3NO3_5,879
H10PbC3I3NO_19,880
H10PbC4(BrN)4_2,881
H10PbC4I3NO2_74,882
H10PbC4I3NO_19,883
H10PbC6(Br2N)2_14,884
H10PbC6(Br2N)2_61,885
H10PbC6(I2N)2_61,886
H10PbC6(I2N)2_7,887
H10PbC6(NCl2)2_33,888
H10PbC6(NCl2)2_61,889
H10PbC8I4(NF2)2_14,890
H10PtC2(I5N2)2_136,891
H11C18NO_15,892
H11C18SN_33,893
H11C71S2NO2_14,894
H11C9N2O3_14,895
H11C9N2O3_2,896
H11Pb2C8I7N5_2,897
H11PbC2I3N2_14,898
H11PbC3SBr4N3_14,899
H11PbC4Br4N5_2,900
H11PbC4I4N_12,901
H11PbC4I4N_5,902
H11PbC5Br3NF_19,903
H11PbC5Br4N3_14,904
H11PbC5I3NF_62,905
H11PbC5I4N3_14,906
H11PbC5N3Cl4_14,907
H120Pb7C60I26(NF2)12_5,908
H12C15NO_2,909
H12C20S_60,910
H12C5IN_87,911
H12C6INF2_64,912
H12C6INF_57,913
H12PbC12S2Br4(NO2)2_14,914
H12PbC12S2I4(NO2)2_14,915
H12PbC14(OF2)6_2,916
H12PbC2(I2N3)2_14,917
H12PbC4(Br2N)2_14,918
H12PbC4(I2N)2_33,919
H12PbC4(NCl2)2_14,920
H12PbC4Br3NO_14,921
H12PbC4Br3NO_62,922
H12PbC4S2(IO)2_56,923
H12PbC5Br3NO3_4,924
H12PbC5I3N_14,925
H12PbC5I3N_176,926
H12PbC5I3N_63,927
H12PbC5SBr3N_14,928
H12PbC6Br3N2_62,929
H12PbC7(I2N)2_14,930
H12PbC7Br3N2_61,931
H12PbC8Br3N_19,932
H12PbC8I3N_62,933
H12PdC2(Br2N)2_12,934
H132Pb12C22.92I48N60_12,935
H132Pb9C38(I16N7)2_5,936
H137.808Pb4C50Br18N10_2,937
H13C18N_4,938
H13C6Br2N3_33,939
H13C7NCl2_19,940
H13PbC4I3N2O_14,941
H13PbC5Br3NCl_9,942
H13PbC6Br3N2_19,943
H13PbC6Br4N3_14,944
H13PbC6I3NF_63,945
H13PbC6N3Cl4_14,946
H141C168N8ClO16_2,947
H14C6(BrN)3_154,948
H14C6(NCl)3_165,949
H14C6IN_57,950
H14C78N3Cl_14,951
H14Pb2C4I6N2O_11,952
H14PbC12Br4(NCl)2_14,953
H14PbC12S2N2(ClO)4_14,954
H14PbC2(BrN)4_31,955
H14PbC4(Br2N)2_14,956
H14PbC4(Br2N)2_2,957
H14PbC4(Br2N)2_61,958
H14PbC4(I3N)2_14,959
H14PbC4I4(BrN)2_15,960
H14PbC4I4(BrN)2_62,961
H14PbC4I4(NCl)2_62,962
H14PbC4N2(Cl2F)2_62,963
H14PbC4S2(Br2N)2_15,964
H14PbC4S2(I2N)2_14,965
H14PbC4S2Br5N3_4,966
H14PbC5(Br2N)2_12,967
H14PbC5Br3N2OF_2,968
H14PbC6Br3N_4,969
H14PbC6Br4(NF3)2_18,970
H14PbC6I3NO2_46,971
H14PbC6I3N_14,972
H14PbC6I3N_63,973
H14PbC8(Br2N)2_14,974
H14PbC8I3BrNO_19,975
H158Pb10C48I36N16O_13,976
H15C21N_9,977
H15C76ClO2F3_14,978
H15PbC10Br3NF_15,979
H15PbC10Br3NF_5,980
H15PbC5N2Cl4O_19,981
H15PbC7I3N2_61,982
H15PbC8I3NClO_4,983
H15PbC8I4NO_5,984
H160Pb8C28I35.072N28Cl0.928_14,985
H16C5(NCl)2_2,986
H16C7(BrN)3_33,987
H16Pb2C5(NCl3)2_28,988
H16Pb2C5(NCl3)2_51,989
H16Pb2C7Br7N3_7,990
H16Pb2C7I7N3_7,991
H16Pb2C7I7N3_9,992
H16PbC10S2(I2N)2_61,993
H16PbC4(Br2N)2_14,994
H16PbC4Br4(NO)2_60,995
H16PbC4I4(NO)2_14,996
H16PbC4S2Br5N2O_4,997
H16PbC4SBr4N4O_29,998
H16PbC5(Br2N)2_14,999
H16PbC5(Br2N)2_51,1000
H16PbC5(I2N)2_61,1001
H16PbC6(Br2N)2_7,1002
H16PbC6(I2N)2_14,1003
H16PbC6(I2N)2_7,1004
H16PbC7Br3N_61,1005
H16PbC7Br3N_9,1006
H16PbC7I3N_14,1007
H16PdC4(Br2N)2_15,1008
H174C193N8O23_14,1009
H17C23(NO)2_14,1010
H17C23N2_2,1011
H17C6Br3N2O_154,1012
H17C6Br3N2O_158,1013
H17PbC6(Br2N)2_15,1014
H17PbC7(I2N)2_14,1015
H17PbC7Br3NCl_14,1016
H17PbC9Br3N2_14,1017
H18C22N_14,1018
H18C24SNO2_14,1019
H18C4Br3N3O_57,1020
H18C4I3N3O_57,1021
H18C4N3Cl3O_57,1022
H18Pb2C3I7N5_38,1023
H18Pb2C9I7N3O4_41,1024
H18Pb3C6(I4N)2_14,1025
H18PbC10S2(NCl2)2_61,1026
H18PbC12S2(I2N)2_15,1027
H18PbC14(I3N)2_14,1028
H18PbC14I4(BrN)2_4,1029
H18PbC14I4(NCl)2_4,1030
H18PbC14I4(NF)2_14,1031
H18PbC14N2(Cl2F)2_139,1032
H18PbC14N2(Cl2F)2_14,1033
H18PbC14N2(Cl2F)2_36,1034
H18PbC14N2(Cl2F)2_62,1035
H18PbC16I4(N2F)4_62,1036
H18PbC16I4(NF3)2_14,1037
H18PbC6(Br2N)2_41,1038
H18PbC6(Br2N)2_9,1039
H18PbC6(I2N)2_14,1040
H18PbC6(I3N)2_14,1041
H18PbC6(NCl2)2_9,1042
H18PbC6Br4(NO)2_14,1043
H18PbC6I4(NO)2_14,1044
H18PbC6N2(Cl2O)2_5,1045
H18PbC8I4(NF)2_14,1046
H19C23SNO2_14,1047
H19PbC16I4N2F5_2,1048
H19PbC7I3(N2O)2_2,1049
H19PbC7I3N2O_2,1050
H20.99999964Pb4C5.99999976Br12N7.71199984_194,1051
H20C22SN2(ClO)2_14,1052
H20C25NO2_14,1053
H20C25SNO3_61,1054
H20C7(NCl)3_14,1055
H20Pb1C12I3.6Br0.4N6O4_5,1056
H20Pb3C8I10(N6O)2_64,1057
H20PbC10Br4(NF2)2_92,1058
H20PbC10I4(NF2)2_41,1059
H20PbC12(I3N2)2_2,1060
H20PbC12Br4(N3O2)2_20,1061
H20PbC14(I2N)2_61,1062
H20PbC14(NCl2)2_139,1063
H20PbC14N2(Cl2F)2_139,1064
H20PbC4I4(N2Cl)2_57,1065
H20PbC6I4(NO)2_14,1066
H20PbC6SI3NO3_51,1067
H20PbC7S2Br3NO2_14,1068
H20PbC8(Br2N)2_62,1069
H20PbC8(Br4N)2_2,1070
H20PbC8Br3N_14,1071
H20PbC8Br4(NCl2)2_14,1072
H20PbC8Br4(NCl2)2_2,1073
H20PbC8Br4(NO2)2_14,1074
H20PbC8I4(NO)2_15,1075
H20PbC8I4(NO2)2_61,1076
H20PdC6(Br2N)2_14,1077
H212Pb14C62I50N22O0.76_13,1078
H21Pb2C7Br7N4_7,1079
H21Pb2C7Br7N4_8,1080
H21PbC12I3N3O2_2,1081
H22.002Pb2C8.0004I6N2F2.0004_176,1082
H22C24NO2_14,1083
H22C43N_15,1084
H22Pb2C17I7N3F2_15,1085
H22Pb2C7Br7N3_7,1086
H22Pb2C7Br7N3_9,1087
H22Pb2C7I7N3_9,1088
H22Pb3C18I10(N2F)2_14,1089
H22Pb3C30(IN)6_14,1090
H22Pb3C30(IN)6_60,1091
H22Pb3C8(I5N2)2_7,1092
H22Pb3C8(I5N2)2_9,1093
H22PbC10S2(Br2N)2_61,1094
H22PbC16(Br3N)2_4,1095
H22PbC16Br4(NCl)2_4,1096
H22PbC16Br4(NF)2_15,1097
H22PbC16Br4(NF)2_19,1098
H22PbC16Br4(NO)4_14,1099
H22PbC16I4(BrN)2_4,1100
H22PbC16I4(NCl)2_12,1101
H22PbC16I4(NCl)2_4,1102
H22PbC16I4(NO)4_14,1103
H22PbC8(Br2N)2_14,1104
H22PbC8(I3N)2_14,1105
H22PbC8SBr3N2O_61,1106
H23PbC10Br3N2O_14,1107
H24.0012Pb2C8.0004I6N2_176,1108
H24C16S2N2O5_14,1109
H24Pb3C10I10(N3O)2_15,1110
H24Pb3C14I8(NO)2_43,1111
H24Pb3C4(I5N3)2_74,1112
H24Pb3C6S2I8(NO)2_29,1113
H24Pb9C4(I11N2)2_87,1114
H24PbC10(Br2N)2_62,1115
H24PbC10(NCl2)2_15,1116
H24PbC10(NCl2)2_62,1117
H24PbC10Br4(NO)2_36,1118
H24PbC12I4(NF2)2_36,1119
H24PbC12I4(NF2)2_44,1120
H24PbC12I4(NF2)2_4,1121
H24PbC12N10(ClO)4_14,1122
H24PbC16(NCl2)2_2,1123
H24PbC16Br6N2O_4,1124
H24PbC16I4(NO)2_2,1125
H24PbC32I3N5_9,1126
H24PbC5SI5N3O_15,1127
H24PbC8(Br2N)2_14,1128
H24PbC8(Br2N)2_61,1129
H24PbC8(Br2N)2_64,1130
H24PbC8(Br3N2)2_58,1131
H24PbC8(I2N)2_14,1132
H24PbC8(I2N)2_61,1133
H24PbC8(NCl2)2_36,1134
H24PbC9(I2N)2_9,1135
H24PbC9Br5N3_2,1136
H25.216W4C24N4O12.608_121,1137
H25Pb3C6S2I8(NO)2_36,1138
H26C26N2O_2,1139
H26C26NO2_14,1140
H26C26NO2_2,1141
H26C32Br4O_2,1142
H26Pb2C15I7N3_60,1143
H26Pb3C8I8(N2O)2_58,1144
H26PbC10(I3N)2_14,1145
H26PbC4(NCl2)2_74,1146
H26PbC8(I2N)2_138,1147
H28C32NO6_14,1148
H28Pb2C9I7N3_9,1149
H28Pb3C10(Br5N2)2_15,1150
H28Pb3C8(I5N2)2_7,1151
H28Pb4C9I13N5_7,1152
H28Pb4C9I13N5_9,1153
H28PbC10(Br2N)2_14,1154
H28PbC10(Br3N2)2_13,1155
H28PbC10(I2N)2_14,1156
H28PbC10(I2N)2_61,1157
H28PbC12I3NO6_14,1158
H28PbC12I3NO6_62,1159
H28PbC14(Br2N)2_19,1160
H28PbC16(I3N2)2_87,1161
H28PbC18I4(NO)2_2,1162
H28PbC22S4(Br2N)2_14,1163
H28PbC22S4(NCl2)2_14,1164
H28PbC24I4(NO)2_9,1165
H28PbC30(IN)6_12,1166
H28PbC8S4(I3N2)2_14,1167
H29.9976Pb2C12.9996I6N4_194,1168
H292.816C371.184S8N20O40_14,1169
H29Pb2C9Br7N3_139,1170
H29Pb2C9Br7N4_36,1171
H29Pb2C9Br7N4_62,1172
H29Pb2C9Br7N4_63,1173
H30.56Pb4C22S4I14N6_41,1174
H30C28NO2_14,1175
H30C32N2Cl2O4F_14,1176
H30Pb2C10I7N3_9,1177
H30Pb2C17I7N3_2,1178
H30Pb2C9Br7N3_36,1179
H30Pb2C9Br7N3_37,1180
H30Pb2C9Br7N3_63,1181
H30Pb2C9Br7N3_9,1182
H30Pb2C9I7N3_19,1183
H30Pb2C9I7N3_40,1184
H30Pb2C9I7N3_4,1185
H30PbC12(I3N)2_61,1186
H30PbC9Br5N3_19,1187
H32.96Pb3C8Br10N4_139,1188
H32C153S2_2,1189
H32C27S2NF_2,1190
H32Pb2C10Br7N3_139,1191
H32Pb3C16(I5N2)2_36,1192
H32Pb3C8(Br5N2)2_41,1193
H32Pb3C8(I5N2)2_14,1194
H32Pb3C8(N2Cl5)2_36,1195
H32PbC12(I2N)2_14,1196
H32PbC12(I2N)2_61,1197
H32PbC14(I2N)2_14,1198
H32PbC26I4(NO)2_14,1199
H32PbC36I4(NO)2_9,1200
H34C14I6N6O_40,1201
H34Pb2C11I7N3_9,1202
H34Pb2C12Br6.8N4Cl1.2_9,1203
H34Pb3C10(I3N)4_12,1204
H34Pb3C10(I3N)4_7,1205
H34Pb3C10(I5N2)2_7,1206
H34Pb4C9I13N5_9,1207
H34PbC13Br3NO8_61,1208
H35Pb2C9I9N7O6_2,1209
H35PbC28I4N2O3_2,1210
H36C48S(NO2)2_2,1211
H36Pb2C12Br5.2N4Cl2.8_9,1212
H36Pb2C12Br7.6N4Cl0.4_9,1213
H36Pb2C13Br7N3_15,1214
H36Pb3C10(I5N2)2_41,1215
H36Pb3C10(I5N2)2_9,1216
H36Pb3C11(I5N2)2_7,1217
H36PbC14(I2N)2_14,1218
H36PbC14(I2N)2_61,1219
H36PbC16I4(NO2)2_14,1220
H36PbC38I4(NO)2_9,1221
H36PbC44I4(NO)2_14,1222
H37C47N5_2,1223
H37Pb2C11Br7N4_37,1224
H38C43(NO)2_2,1225
H38C46N3O4_2,1226
H38C48S3(NO2)2_15,1227
H38Pb2C12N6Cl10O_14,1228
H38Pb2C13Br7N3_9,1229
H38Pb2C13I7N3_15,1230
H38Pb2C13I7N3_9,1231
H38Pb3C12(Br3N)4_26,1232
H38Pb3C14I8(N2O)4_43,1233
H38Pb4C9I13N5_9,1234
H39Pb2C15Br7N3_9,1235
H3C4N2O2F_2,1236
H3C68OF3_13,1237
H40.88Pb2C24I8N12O8.44_20,1238
H40C43(NO2)2_14,1239
H40Pb3C12(I5N2)2_139,1240
H40Pb3C12(I5N2)2_36,1241
H40Pb3C12(I5N2)2_61,1242
H40Pb3C12(I5N2)2_7,1243
H40Pb3C12(I5N2)2_9,1244
H40Pb4C11I13N5_9,1245
H40PbC16(I2N)2_14,1246
H40PbC16(I2N)2_61,1247
H40PbC16(I2N)2_64,1248
H40PbC40(I2N)2_14,1249
H40PbC40I4(NO)2_15,1250
H41C44N2(ClO)4_15,1251
H41C47SN3O7_15,1252
H42Pb2C27I7N3_29,1253
H43.9968Pb2C32I8N4F4_12,1254
H43C46SN2Cl2O_2,1255
H43C50N3O2_14,1256
H44C73N4O_61,1257
H44C73S4N4O_15,1258
H44Pb2C33S6I7N3O_14,1259
H44Pb3C14(I5N2)2_14,1260
H44Pb3C14(I5N2)2_7,1261
H44PbC18(I2N)2_14,1262
H44PbC18(I2N)2_61,1263
H44PbC20I4(NO2)2_14,1264
H45Pb2C32(I2N)4_9,1265
H46C61N2O5_2,1266
H46Pb2C17Br7N3_9,1267
H46Pb2C17I7N3_9,1268
H46Pb4C13I13N5_9,1269
H47Pb4C38(I7N3)2_1,1270
H48C41SN(ClO)2_2,1271
H48C50S2N4O9_2,1272
H48C55(NO2)2_2,1273
H48Pb2C18Br10(N2O3)3_4,1274
H48Pb2C30I7N3_2,1275
H48Pb3C20Br10(NO3)4_5,1276
H48PbC20(I2N)2_14,1277
H48PbC20(I2N)2_61,1278
H48PbC20(I2N)2_64,1279
H49C42S2N2(ClO)2_2,1280
H4C4NO_14,1281
H4C9INF2_14,1282
H4PbC2SI3N2_174,1283
H4PtC6(I3N)3_12,1284
H5.0002Pb1C0.9996I3N0.9996_215,1285
H5.9904Pb1C0.9984Br3N0.9984_221,1286
H50C59S2N4(ClO2)2_33,1287
H50Pb2C18Br10N6O7_4,1288
H50Pb4C15I13N5_9,1289
H52C60S(NO2)4_15,1290
H52Pb5C14(I8N3)2_7,1291
H52Pb5C60(I3N2)6_2,1292
H54Pb4C17I14N5_9,1293
H54PbC40I3N4ClO2_14,1294
H55.96Pb4C24I12N3.96_62,1295
H56Pb3C16S8(I2N)8_14,1296
H56Pb3C44S8(I5N2)2_14,1297
H56Pb5C24(Br9N4)2_140,1298
H56PbC24(I2N)2_14,1299
H56PbC24(I2N)2_61,1300
H5C10S_14,1301
H5Pb0.96C1I3N2_38,1302
H5PbCI2N_64,1303
H60Pb5C36I22(N4O)3_62,1304
H63.76Pb2C23.88I8N4_36,1305
H64Pb3C20Br14(N4O5)2_1,1306
H64Pb4C24Br15.876N8_29,1307
H64PbC28(I2N)2_14,1308
H64PbC28(I2N)2_61,1309
H66Pb5C36I22(N4O)3_62,1310
H68C81N4O9_2,1311
H6AuCBr3N_92,1312
H6AuCI3N_96,1313
H6C2SN4_2,1314
H6C7INF2_14,1315
H6CIN_129,1316
H6Pb0.815C1I3N1_99,1317
H6Pb0.847C1I3N1_99,1318
H6Pb0.998C0.996I3N0.996_221,1319
H6PbC(IN)3_14,1320
H6PbC2NCl3_146,1321
H6PbC2S(IO)2_62,1322
H6PbC2SI2O_62,1323
H6PbC3NCl3_96,1324
H6PbC5Br3N_62,1325
H6PbC5I3N_62,1326
H6PbCBr3N_62,1327
H6PbCI3N_140,1328
H70.4Pb6C16N8Cl20_139,1329
H70C83N4(ClO4)2_14,1330
H70Pb2C25Br9N5_2,1331
H71C80(NO3)3_2,1332
H72Pb4C42.08S5.92I16N8_61,1333
H72PbC32(I2N)2_14,1334
H72PbC32(I2N)2_61,1335
H74C83(N3O4)2_2,1336
H76.156C72S2N2O4_2,1337
H78C97S2N4(ClO4)2_2,1338
H79C88N4Cl3O10_2,1339
H79Pb5C24(I9N4)2_13,1340
H7C2Br2N_14,1341
H7C2I2N_14,1342
H7C36S2O_15,1343
H7C4IN_2,1344
H7C5I3BrNO_15,1345
H7C5I3NClO_2,1346
H7C5I4NO_15,1347
H7PbC2I3N2_157,1348
H7PbC3I2NO_14,1349
H7PbC3SI3N2_61,1350
H7PbC6I3NO_14,1351
H7PbCBr3N2_4,1352
H7PbCN2Cl3_26,1353
H7PbCN2Cl3_4,1354
H80C93S2(NO6)4_9,1355
H80Pb5C24(I9N4)2_13,1356
H80Pb5C28(I9N4)2_2,1357
H80Pb6C57(I7N3)3_1,1358
H80PbC36(I2N)2_14,1359
H80PbC36(I2N)2_61,1360
H84C137.788S8N4O9.84_2,1361
H84Pb5C24S12I22(N3O)4_14,1362
H88Pb3C85I10(N3O4)4_14,1363
H8C2SIN_14,1364
H8C8N_14,1365
H8PbC2Br3N_19,1366
H8PbC2I3N_14,1367
H8PbC2I3N_4,1368
H8PbC2I3N_62,1369
H8PbC2NCl3_19,1370
H8PbC3(Br2N3)2_14,1371
H8PbC4(Br2N3)2_14,1372
H8PbC4(N3Cl2)2_19,1373
H8PbC4(N3Cl2)2_63,1374
H8PbC6(IN)4_15,1375
H8PbCI3NO_11,1376
H92Pb3C64Br14N8(OF4)2_2,1377
H94Pb5C24S12I22(N6O)2_14,1378
H96Pb5C36Br22(N3O4)4_14,1379
H9C16INF2_14,1380
H9C2(IN)2_12,1381
H9PbC11I3N_2,1382
H9PbC4I3NO_14,1383
H9PbC4N3Cl4_61,1384
H9PbC5I3NF_62,1385
H9PbC5I3NF_63,1386
H9PbC5I4N3_14,1387
H9PbC6Br4N3_15,1388
H9PbC6Br4N3_61,1389
HfPbO3_55,1390
HoAlO3_62,1391
HoBRh3_221,1392
HoCoO3_62,1393
HoFe4(CuO4)3_204,1394
HoH9C4(NO4)2_29,1395
HoNiO3_62,1396
HoScO3_62,1397
In0.334Cu1.666H28C24N4Cl12_14,1398
In0.447Cu1.553C16N4Cl8_2,1399
In0.876Cu3.124H56C48N8Cl24_56,1400
InAgH28C8(NCl2)4_2,1401
InAgH36C12(Br3N)4_13,1402
InAgH40C12(Br2N)4_12,1403
InAgH40C12(NCl2)4_2,1404
InAgH44C16(Br2N)4_12,1405
InAgH48C32(Br2N)4_2,1406
InBiO3_33,1407
InBiO3_62,1408
InCuC20N5Cl9_15,1409
InH30C10N4Cl7O_62,1410
K0.0042Ta0.0065O0.03258_221,1411
K0.12Na0.18La1.7Mn2O6_167,1412
K0.24Ba0.76Yb0.38Bi0.62O3_221,1413
K0.25Ba0.73Er0.39Bi0.63O3_221,1414
K0.25Na0.25Ti1Bi0.5O3_160,1415
K0.25Na0.25Ti1Bi0.5O3_99,1416
K0.28Ba0.7Dy0.35Bi0.67O3_221,1417
K0.2Na0.3Ti1Bi0.5O3_99,1418
K0.2Na0.8Ti2Bi1O6_161,1419
K0.31Ba0.65La0.29Bi0.75O3_221,1420
K0.31Ba0.67Sm0.34Bi0.68O3_221,1421
K0.32Ba0.64Nd0.34Bi0.7O3_221,1422
K0.3Ba0.69Gd0.35Bi0.66O3_221,1423
K0.3La1.7Mn2O6_167,1424
K0.3Na0.2Ti1Bi0.5O3_221,1425
K0.4Na0.6Ti2Bi1O6_161,1426
K0.504Ba0.0922Sr0.1329La0.1498Ce0.0778Mg0.035Ti0.011Nb0.695Al0.0139Cr0.192Fe0.0509O3_221,1427
K0.5Ti1Bi0.5O3_99,1428
K0.7016Na0.2984Nb0.5O3_38,1429
K0.725Na0.275Nb0.5O3_38,1430
K0.7549Na0.245Nb0.5O3_38,1431
K0.7619Na0.2381Nb0.5O3_38,1432
K0.7699Rb0.2299Co1C8.0004N8_225,1433
K0.76Rb1.24Co2H24C16N16_15,1434
K0.832Na0.168Nb0.5O3_38,1435
K0.924Li0.027Ta1O3_221,1436
K0.96Ba3.04Na0.631Bi3.369O12_229,1437
K1.12Rb0.88Co2H24C16N16_15,1438
K1.32Rb0.68Co2H24C16N16_15,1439
K1.38Rb0.62Co2H24C16N16_15,1440
K1.38Th0.62Ti2O6_123,1441
K1.426Na0.574Nb2O6_38,1442
K1.52Na0.48Nb2O6_38,1443
K1.5428Na0.457Nb2O6_38,1444
K1.54Rb0.46Co2H24C16N16_15,1445
K1.6032Ba6.3968U2S12_167,1446
K1.65425743Na0.34574257Nb2O6_38,1447
K1.6786Na0.3214Nb2O5.612_38,1448
K1.7156Na0.2844Nb2O5.612_38,1449
K1.749Na0.251Nb2O5.7284_38,1450
K1.968Ce2H112C56N24O56_4,1451
K1.978Sr1Ta2O9_123,1452
K1.98Sr1Ta2O7_139,1453
K1.9989772Na0.00102275Nb2O6_38,1454
K1.999La0.667Ta2O7_139,1455
K10H127.9976C70.4996N20Cl30O120_176,1456
K10H127.9976C70N20Cl30O120_176,1457
K1Am1C7.9992N8O18_225,1458
K1B3H13.9776C4.4928N1.9968F12_221,1459
K1C8.0004Cl3O12_221,1460
K1Cm1C7.9992N8O18_225,1461
K1Co1C8N9.9996_225,1462
K1Co1H20.0016C12N8_225,1463
K1Cr1H15.9984C12N7.9992_225,1464
K1Fe1C8N9.9996_225,1465
K1Fe1H15.9984C12N7.9992_225,1466
K1La0.98Ta2Bi0.02O7_65,1467
K1Mg0.25Cu0.75F3_123,1468
K1Mg0.35Cu0.65F3_123,1469
K1Mg0.3Cu0.7F3_123,1470
K1Mg0.425Cu0.575F3_221,1471
K1Mg0.5Cu0.5F3_221,1472
K1Mg0.6Cu0.4F3_221,1473
K1Mg0.7Cu0.3F3_221,1474
K1Mg0.8Cu0.2F3_221,1475
K1Mg0.9Cu0.1F3_221,1476
K2.002Ba13.998Mg4B28O56F10_15,1477
K2B6H28C9(NF6)4_63,1478
K2Ba2Te2O9_194,1479
K2CaPO4F_62,1480
K2Fe0.8478Co1.1522H20C24N20_15,1481
K2FeOF5_15,1482
K2H30C10Br6N4O_38,1483
K2Mg0.1Cu1.9F6_140,1484
K2Mg0.2Cu1.8F6_140,1485
K2Mg0.3Cu1.7F6_140,1486
K2Mg0.4Cu1.6F6_140,1487
K2Na1Os1O5.52_225,1488
K2Nd2Ti3O10_139,1489
K2SiF6_225,1490
K2Sr1.5Ta3O10_139,1491
K2Sr1.5Ta3O11_123,1492
K2SrTa2O7_139,1493
K3AlF6_88,1494
K3B6ClO10_160,1495
K3Ba1Ca0.5U3O12_229,1496
K3GaF6_225,1497
K3GaF6_87,1498
K3GaF6_88,1499
K3NaOs2O9_194,1500
K4Co4H64.0128C48.0032N32_221,1501
K4Co4H64.0128C48N32_225,1502
K4Fe3F12_166,1503
K4Fe4H46.08C32N32_225,1504
K4Fe4H96.96C56.64N32_225,1505
K7.999992Cu16Ge6S24_226,1506
K7Bi3Br16_176,1507
K7Bi3Cl16_167,1508
K8H112.0896C48.0384N16.0128Cl24O104.0064_226,1509
K9.96Ba20.04B16O48F2_167,1510
KAlH18C8(NO6)2_14,1511
